WORD	FREQUENCY	LENGTH	UP	POSITION	PHONE	SEQ_INFO	POSITION_INFO	MONOMORPHEME
okazu	8	5	5	3	a	2.8769891098946565	4.557731096035657	F
okazu	8	5	5	4	z	2.0874628412503395	8.074845663010978	F
okazu	8	5	5	5	u	-0.0	4.4029413247662434	F
nodo	8	4	4	1	n	2.6412396354505	2.640756233186041	F
nodo	8	4	4	2	o	1.8627844105970717	2.402814164062722	F
nodo	8	4	4	3	d	8.521207816223988	4.646237585891033	F
nodo	8	4	4	4	o	1.5235619560570128	2.370031929268076	F
koծu	8	4	4	1	k	3.4565156735398324	3.455595105776348	F
koծu	8	4	4	2	o	2.269202870366399	2.402814164062722	F
koծu	8	4	4	3	ծ	8.211279947482009	5.707087041874008	F
koծu	8	4	4	4	u	-0.0	3.155633839212135	F
hone	8	4	4	1	h	4.349745222239386	4.347956864223819	F
hone	8	4	4	2	o	2.404957697651455	2.402814164062722	F
hone	8	4	4	3	n	7.187352073200496	3.982338746765273	F
hone	8	4	4	4	e	-0.0	3.1019918050241015	F
ayami	8	5	5	1	a	4.457655993747446	4.455721674626794	F
ayami	8	5	5	2	y	10.15253836924527	6.846736621095033	F
ayami	8	5	5	3	a	-0.0	4.557731096035657	F
ayami	8	5	5	4	m	0.7004397181410922	8.426608987439103	F
ayami	8	5	5	5	i	-0.0	3.9048719930112665	F
miԾu	8	4	4	1	m	4.189813021796079	4.188221890908211	F
miԾu	8	4	4	2	i	2.7116422998370577	3.4703291875207354	F
miԾu	8	4	4	3	Ծ	7.041659151637215	11.476594333310253	F
miԾu	8	4	4	4	u	-0.0	3.155633839212135	F
$im@	8	4	4	1	$	5.690735093881141	5.68606797733252	F
$im@	8	4	4	2	i	0.32326951296716383	3.4703291875207354	F
$im@	8	4	4	3	m	3.768370731527091	4.82267446019083	F
$im@	8	4	4	4	@	4.228818690495881	5.174155368194152	F
jimu$o	8	6	4	1	j	5.929307442273024	5.923786129897804	F
jimu$o	8	6	4	2	i	1.3286227474613708	3.4703291875207354	F
jimu$o	8	6	4	3	m	6.688250309133179	4.82267446019083	F
jimu$o	8	6	4	4	u	-0.0	3.155633839212135	F
jimu$o	8	6	4	5	$	-0.0	4.261403155914635	F
jimu$o	8	6	4	6	o	-0.0	2.93823330456847	F
aza	8	3	3	1	a	4.457655993747446	4.455721674626794	F
aza	8	3	3	2	z	9.47649307734159	9.616252787405037	F
aza	8	3	3	3	a	-0.0	4.557731096035657	F
nanao	8	5	5	1	n	2.6412396354505	2.640756233186041	F
nanao	8	5	5	2	a	2.3919036178070634	2.0349258074003864	F
nanao	8	5	5	3	n	2.7983168656173154	3.982338746765273	F
nanao	8	5	5	4	a	3.2180192896433577	1.9717112593564925	F
nanao	8	5	5	5	o	3.0660891904577725	4.784190510588804	F
nanuka	8	6	5	1	n	2.6412396354505	2.640756233186041	F
nanuka	8	6	5	2	a	2.3919036178070634	2.0349258074003864	F
nanuka	8	6	5	3	n	2.7983168656173154	3.982338746765273	F
nanuka	8	6	5	4	u	6.121533517340032	3.155633839212135	F
nanuka	8	6	5	5	k	-0.0	3.7775267803077925	F
nanuka	8	6	5	6	a	-0.0	2.0072199147597773	F
nanoka	8	6	5	1	n	2.6412396354505	2.640756233186041	F
nanoka	8	6	5	2	a	2.3919036178070634	2.0349258074003864	F
nanoka	8	6	5	3	n	2.7983168656173154	3.982338746765273	F
nanoka	8	6	5	4	o	6.121533517340032	2.370031929268076	F
nanoka	8	6	5	5	k	-0.0	3.7775267803077925	F
nanoka	8	6	5	6	a	-0.0	2.0072199147597773	F
jiKa	8	4	4	1	j	5.929307442273024	5.923786129897804	F
jiKa	8	4	4	2	i	1.3286227474613708	3.4703291875207354	F
jiKa	8	4	4	3	K	7.089229767424527	6.77061643162773	F
