WORD	FREQUENCY	LENGTH	UP	POSITION	PHONE	SEQ_INFO	POSITION_INFO	MONOMORPHEME
never	57005	4	4	1	X	4.908762323696324	4.869804391465039	T
never	57005	4	4	2	v	3.0278710308363648	7.161587790130424	T
never	57005	4	4	3	E	1.8346321615397228	4.581099726305161	T
never	57005	4	4	4	n	5.017254360611101	4.891994002400533	T
point	56172	4	4	1	t	2.749758564424793	2.7421060984606975	T
point	56172	4	4	2	n	3.5313541790461604	3.4638825492470695	T
point	56172	4	4	3	O	7.727062826816843	9.239293424544117	T
point	56172	4	4	4	p	1.7331674751202832	4.168097150130099	T
through	56104	3	3	1	u	3.75417247579401	3.7375480833389694	T
through	56104	3	3	2	r	7.003325844296216	5.310849694705102	T
through	56104	3	3	3	T	4.307246665234754	6.383402969584087	T
great	56082	4	4	1	t	2.749746259543959	2.7421060984606975	T
great	56082	4	4	2	e	5.28982042262389	5.520959669176711	T
great	56082	4	4	3	r	3.2973664577056176	4.342322309079864	T
great	56082	4	4	4	g	6.268455146595489	5.1334837843204	T
case	55788	3	3	1	s	4.5732432824333475	4.5432076257602905	T
case	55788	3	3	2	e	4.695730162240555	5.520959669176711	T
case	55788	3	3	3	k	8.083740818237178	4.776059122384959	T
put	55743	3	3	1	t	2.74969991243068	2.7421060984606975	T
put	55743	3	3	2	U	9.659948679398022	5.791035827397408	T
put	55743	3	3	3	p	4.677370539989863	6.337299036395894	T
off	55281	2	2	1	f	6.767456886479153	6.631699362563006	T
off	55281	2	2	2	c	9.83557180265381	5.142094151847747	T
let	55240	3	3	1	t	2.7496311474068102	2.7421060984606975	T
let	55240	3	3	2	E	4.9653875406513235	4.738896789919275	T
let	55240	3	3	3	l	11.776011681661059	4.461624612246257	T
may	54979	2	2	1	e	5.7416436249886615	5.674373103200088	T
may	54979	2	2	2	m	12.529516153141008	6.683878965017596	T
made	54380	3	3	1	d	3.6814043809175003	3.6661396646861255	F
made	54380	3	3	2	e	6.490883290149841	5.520959669176711	F
made	54380	3	3	3	m	6.0857281872462385	4.773578120161483	F
next	54298	5	5	1	t	2.7495023786811363	2.7421060984606975	T
next	54298	5	5	2	s	3.2854778471220767	4.815548559177126	T
next	54298	5	5	3	k	7.50500119516166	4.776059122384959	T
next	54298	5	5	4	E	0.41266955231897123	5.177696153306079	T
next	54298	5	5	5	n	0.09786256836977496	4.012692366641772	T
world	54256	4	4	1	d	3.6813693577572826	3.6661396646861255	T
world	54256	4	4	2	l	4.5260102817582935	5.746866581747514	T
world	54256	4	4	3	R	11.026516385274332	6.800862421690103	T
world	54256	4	4	4	w	-0.0	5.436995025777543	T
state	54217	4	4	1	t	2.7494913069351585	2.7421060984606975	T
state	54217	4	4	2	e	5.278450361392689	5.520959669176711	T
state	54217	4	4	3	t	5.458173325710463	4.619635675289853	T
state	54217	4	4	4	s	0.45259872227602094	3.916340720893544	T
doing	54201	4	4	1	G	5.6924179188043205	5.62829590486976	F
doing	54201	4	4	2	I	0.21624567952917673	2.8404443684055534	F
doing	54201	4	4	3	u	4.289632288660628	7.577835670357923	F
doing	54201	4	4	4	d	-0.0	5.251966414586349	F
problem	54082	7	5	1	m	5.2337609151504765	5.1872627703783865	T
problem	54082	7	5	2	x	3.9865602179295836	6.194929333175824	T
problem	54082	7	5	3	l	6.464639214296662	4.461624612246257	T
problem	54082	7	5	4	b	0.03027750084919323	4.825898923074706	T
problem	54082	7	5	5	a	-0.0	5.056391050244581	T
problem	54082	7	5	6	r	-0.0	3.6296951297715836	T
problem	54082	7	5	7	p	-0.0	3.5798911380348497	T
us	53937	2	2	1	s	4.572235730929805	4.5432076257602905	T
us	53937	2	2	2	^	7.630831896347521	4.766883910587772	T
again	53269	4	4	1	n	3.482330435190248	3.46945709983651	T
again	53269	4	4	2	E	3.962604547638893	4.738896789919275	T
again	53269	4	4	3	g	2.908837466332075	5.546218872195566	T
again	53269	4	4	4	x	-0.0	3.9765608108305823	T
too	52859	2	2	1	u	3.753204854579509	3.7375480833389694	T
too	52859	2	2	2	t	0.9629716664102327	3.973295482965648	T
story	52146	5	5	1	i	3.8696407255400347	3.852799824309991	F
story	52146	5	5	2	r	2.896468824944542	5.310849694705102	F
story	52146	5	5	3	o	6.380807058068301	5.234838906273219	F
story	52146	5	5	4	t	0.12195230914735965	4.3054925960450685	F
story	52146	5	5	5	s	0.1601472010802231	3.543172446373616	F
fact	52065	4	4	1	t	2.749197195861583	2.7421060984606975	T
fact	52065	4	4	2	k	5.764637784297673	6.931279461480187	T
fact	52065	4	4	3	@	2.2726505462139412	3.7798930864285745	T
fact	52065	4	4	4	f	0.7286454247282184	4.343994110949819	T
family	51623	5	5	1	i	3.8694706943614348	3.852799824309991	F
family	51623	5	5	2	L	5.830860490482334	8.768362337612531	F
family	51623	5	5	3	m	4.754410873609594	4.773578120161483	F
family	51623	5	5	4	@	0.07331013154263999	5.164509566995675	F
family	51623	5	5	5	f	-0.0	4.749711907697777	F
part	50811	4	4	1	t	2.7490258505962726	2.7421060984606975	T
part	50811	4	4	2	r	5.413558472998622	5.310849694705102	T
part	50811	4	4	3	a	1.7315666685146727	6.356159788366993	T
part	50811	4	4	4	p	4.052538942976587	4.168097150130099	T
actually	50244	6	4	1	i	3.869022481395111	3.852799824309991	F
actually	50244	6	4	2	L	5.804207594571107	8.768362337612531	F
actually	50244	6	4	3	u	1.3062922884470194	7.577835670357923	F
actually	50244	6	4	4	C	-0.0	6.532011700227975	F
actually	50244	6	4	5	k	-0.0	4.411707915677463	F
actually	50244	6	4	6	@	-0.0	5.15916722502025	F
morning	50210	6	6	1	G	5.687593965611961	5.62829590486976	T
morning	50210	6	6	2	I	0.2154517792427758	2.8404443684055534	T
morning	50210	6	6	3	n	4.719507986325071	4.653407835275959	T
morning	50210	6	6	4	r	6.484681751999997	4.223285203701312	T
morning	50210	6	6	5	c	0.012245700158151775	5.569256458521269	T
morning	50210	6	6	6	m	-0.0	4.167680940847975	T
three	50103	3	3	1	i	3.8689766615116246	3.852799824309991	T
three	50103	3	3	2	r	2.8918822735835676	5.310849694705102	T
three	50103	3	3	3	T	3.599457103341985	6.383402969584087	T
home	49845	3	3	1	m	5.230060420339915	5.1872627703783865	T
home	49845	3	3	2	o	9.602538925296296	5.020902493727607	T
home	49845	3	3	3	h	0.05873043776641985	4.432357626922294	T
cant	49458	4	4	1	t	2.7488410088681685	2.7421060984606975	T
cant	49458	4	4	2	n	3.520018443843501	3.4638825492470695	T
cant	49458	4	4	3	@	5.903352891082802	3.7798930864285745	T
cant	49458	4	4	4	k	7.676508079524549	4.405217452741164	T
big	48966	3	3	1	g	9.841420142175878	9.040697830083662	T
big	48966	3	3	2	I	4.214928412415678	2.8404443684055534	T
big	48966	3	3	3	b	0.10089426926761019	4.545267779095599	T
give	48764	3	3	1	v	6.108165647865792	6.0311750146388405	T
give	48764	3	3	2	I	3.09241040465138	2.8404443684055534	T
give	48764	3	3	3	g	6.096452677991192	5.546218872195566	T
around	48721	5	5	1	d	3.6798070371787985	3.6661396646861255	T
around	48721	5	5	2	n	0.9031883287356305	3.4638825492470695	T
around	48721	5	5	3	W	5.1241144454413075	7.930841440288646	T
around	48721	5	5	4	r	2.023903948546441	4.223285203701312	T
around	48721	5	5	5	x	0.4487672057292776	3.8628332244128667	T
money	48120	4	4	1	i	3.868332435210708	3.852799824309991	T
money	48120	4	4	2	n	4.143229357253314	3.4638825492470695	T
money	48120	4	4	3	^	4.874836765951272	5.463200504349898	T
money	48120	4	4	4	m	0.2213898445800217	4.282195477517545	T
every	48011	4	4	1	i	3.8682970334461615	3.852799824309991	T
every	48011	4	4	2	r	2.8872054490037766	5.310849694705102	T
every	48011	4	4	3	v	10.850078503388554	6.404887095392965	T
every	48011	4	4	4	E	0.009076315373820925	5.177696153306079	T
long	47461	3	3	1	G	5.6842809534691074	5.62829590486976	T
long	47461	3	3	2	c	4.1791566102581905	5.142094151847747	T
long	47461	3	3	3	l	1.788344274868566	4.461624612246257	T
another	47416	5	5	1	X	4.902129855485463	4.869804391465039	F
another	47416	5	5	2	D	2.8963389345493407	3.6965469081821944	F
another	47416	5	5	3	^	0.9337330499723896	5.463200504349898	F
another	47416	5	5	4	n	1.998889011153594	4.891994002400533	F
another	47416	5	5	5	x	-0.0	3.8628332244128667	F
government	47359	9	7	1	t	2.7485543146864493	2.7421060984606975	F
government	47359	9	7	2	n	3.5164961985433663	3.4638825492470695	F
government	47359	9	7	3	x	2.5451653521459945	5.9895242072214	F
government	47359	9	7	4	m	0.6314197074576354	4.282195477517545	F
government	47359	9	7	5	n	3.8976073547741823	4.012692366641772	F
government	47359	9	7	6	X	0.167516418623333	5.488312847303464	F
government	47359	9	7	7	v	-0.0	4.942767212491433	F
government	47359	9	7	8	^	-0.0	4.8372986906119495	F
government	47359	9	7	9	g	-0.0	3.915018062591136	F
call	46998	3	3	1	l	5.248248242237287	5.207342171054845	T
call	46998	3	3	2	c	2.1140650933443252	5.142094151847747	T
call	46998	3	3	3	k	6.59164805451175	4.776059122384959	T
issue	46536	3	3	1	u	3.7513215699212124	3.7375480833389694	T
issue	46536	3	3	2	S	9.795400940482853	7.2226596211218155	T
issue	46536	3	3	3	I	2.270021945595711	4.8134578529000605	T
old	46053	3	3	1	d	3.6790546679606475	3.6661396646861255	T
old	46053	3	3	2	l	4.471761410015404	5.746866581747514	T
old	46053	3	3	3	o	1.6219007550485909	5.234838906273219	T
bill	45911	3	3	1	l	5.247288190215144	5.207342171054845	T
bill	45911	3	3	2	I	2.2571819909025614	2.8404443684055534	T
bill	45911	3	3	3	b	3.044219849946254	4.545267779095599	T
believe	45898	5	5	1	v	6.103521724039245	6.0311750146388405	F
believe	45898	5	5	2	i	5.195499022059577	5.5195447023941675	F
believe	45898	5	5	3	l	0.5330634180605471	4.461624612246257	F
believe	45898	5	5	4	x	0.444801521117043	3.9765608108305823	F
believe	45898	5	5	5	b	-0.0	4.1726790961190705	F
war	44156	3	3	1	r	4.217260929457307	4.198839834609083	T
war	44156	3	3	2	c	9.296754142806453	5.142094151847747	T
war	44156	3	3	3	w	5.593364941716853	3.7280936448073767	T
coming	42762	5	5	1	G	5.678636112199837	5.62829590486976	T
coming	42762	5	5	2	I	0.21398571574800335	2.8404443684055534	T
coming	42762	5	5	3	m	7.382847944680075	4.773578120161483	T
coming	42762	5	5	4	^	0.09666430156810811	6.321801618166371	T
coming	42762	5	5	5	k	0.04995730934390512	4.411707915677463	T
end	42620	3	3	1	d	3.678087245214046	3.6661396646861255	T
end	42620	3	3	2	n	0.9015669924750672	3.4638825492470695	T
end	42620	3	3	3	E	5.272689740065652	4.581099726305161	T
feel	42053	3	3	1	l	5.243886182756641	5.207342171054845	T
feel	42053	3	3	2	i	5.158121578950628	5.5195447023941675	T
feel	42053	3	3	3	f	1.0441393964298153	4.8772462047930265	T
same	41787	3	3	1	m	5.223050262199153	5.1872627703783865	T
same	41787	3	3	2	e	3.9964682087510868	5.520959669176711	T
same	41787	3	3	3	s	1.7765527429197978	5.219450429641351	T
job	41723	3	3	1	b	10.120532791474103	9.298973614553809	T
job	41723	3	3	2	a	1.139306390881347	5.0151609373227855	T
job	41723	3	3	3	J	0.6696666415289321	7.699894083353812	T
number	41717	5	5	1	X	4.898203391553517	4.869804391465039	T
number	41717	5	5	2	b	5.007248378148969	5.885343913611328	T
number	41717	5	5	3	m	0.2955172816904987	4.773578120161483	T
number	41717	5	5	4	^	8.093347320940719	6.321801618166371	T
number	41717	5	5	5	n	0.006486980092713679	4.012692366641772	T
guy	41696	2	2	1	Y	5.055044474805253	5.023323533349297	T
guy	41696	2	2	2	g	5.478955823629617	7.548203131175865	T
night	41528	3	3	1	t	2.747758284526853	2.7421060984606975	T
night	41528	3	3	2	Y	4.409919104253462	5.297146003489472	T
night	41528	3	3	3	n	3.655058734373619	4.653407835275959	T
went	41379	4	4	1	t	2.7477379512719247	2.7421060984606975	F
went	41379	4	4	2	n	3.506517237231316	3.4638825492470695	F
went	41379	4	4	3	E	2.974882314712001	4.581099726305161	F
went	41379	4	4	4	w	1.7797734173031656	5.436995025777543	F
done	41349	3	3	1	n	3.4794378015071667	3.46945709983651	T
done	41349	3	3	2	^	3.971087388382678	4.766883910587772	T
done	41349	3	3	3	d	12.248641699281883	5.842799747901781	T
sure	40987	3	3	1	r	4.215930114536187	4.198839834609083	T
sure	40987	3	3	2	U	3.9991245924870724	5.791035827397408	T
sure	40987	3	3	3	S	6.925646212999444	5.737993582228113	T
own	40891	2	2	1	n	3.479326796725962	3.46945709983651	T
own	40891	2	2	2	o	6.2058305551447095	5.020902493727607	T
thought	40807	3	3	1	t	2.7476598970001715	2.7421060984606975	T
thought	40807	3	3	2	c	7.77719200839662	5.142094151847747	T
thought	40807	3	3	3	T	1.003777938536953	6.383402969584087	T
bush	40501	3	3	1	S	10.11798654996698	9.31597790174637	T
bush	40501	3	3	2	U	3.4510469856268773	5.791035827397408	T
bush	40501	3	3	3	b	3.8747592526664176	4.545267779095599	T
united	39898	7	5	1	d	3.6773207218458945	3.6661396646861255	T
united	39898	7	5	2	|	7.0883563726827115	5.591142103167208	T
united	39898	7	5	3	t	1.4260647694311537	4.619635675289853	T
united	39898	7	5	4	Y	0.4046859298125464	6.595112081774418	T
united	39898	7	5	5	n	-0.0	4.012692366641772	T
united	39898	7	5	6	U	-0.0	6.5969002611863505	T
united	39898	7	5	7	y	-0.0	5.295006999387471	T
help	39837	4	4	1	p	6.881200357302369	6.774194397054799	T
help	39837	4	4	2	l	11.042937240722063	5.746866581747514	T
help	39837	4	4	3	E	0.008773501892334766	4.581099726305161	T
help	39837	4	4	4	h	-0.0	3.967108276510597	T
always	39587	5	5	1	z	4.968881589418348	4.940532040305524	F
always	39587	5	5	2	x	7.905480639893493	6.194929333175824	F
always	39587	5	5	3	w	-0.0	3.7280936448073767	F
always	39587	5	5	4	l	0.2670255344913633	4.686236810241714	F
always	39587	5	5	5	c	-0.0	5.569256458521269	F
both	39398	3	3	1	T	6.547540302241263	6.463086748500365	T
both	39398	3	3	2	o	6.661401346133545	5.020902493727607	T
both	39398	3	3	3	b	0.21662658163049173	4.545267779095599	T
find	39340	4	4	1	d	3.6771636461845794	3.6661396646861255	T
find	39340	4	4	2	n	0.9006978160936134	3.4638825492470695	T
find	39340	4	4	3	Y	4.661546592905026	7.022114130280031	T
find	39340	4	4	4	f	1.8244784816864927	4.343994110949819	T
place	39148	4	4	1	s	4.564213035217033	4.5432076257602905	T
place	39148	4	4	2	e	4.478770387128275	5.520959669176711	T
place	39148	4	4	3	l	5.906626203182132	4.461624612246257	T
place	39148	4	4	4	p	0.14030098376294137	4.168097150130099	T
white	38954	4	4	1	t	2.7474070785066425	2.7421060984606975	T
white	38954	4	4	2	Y	4.4015850521975555	5.297146003489472	T
white	38954	4	4	3	w	4.397625722171229	3.7280936448073767	T
white	38954	4	4	4	h	0.6028017996117352	3.967108276510597	T
course	38869	4	4	1	s	4.564062149635775	4.5432076257602905	T
course	38869	4	4	2	r	5.839799191179758	5.310849694705102	T
course	38869	4	4	3	o	0.1833474817517775	5.234838906273219	T
course	38869	4	4	4	k	5.850253397705899	4.405217452741164	T
came	38773	3	3	1	m	5.220437401885946	5.1872627703783865	F
came	38773	3	3	2	e	3.9568864671836814	5.520959669176711	F
came	38773	3	3	3	k	1.8845545647078472	4.776059122384959	F
school	38210	4	4	1	l	5.240505789466782	5.207342171054845	T
school	38210	4	4	2	u	5.92187319852188	6.930218399583197	T
school	38210	4	4	3	k	2.511060400115732	4.776059122384959	T
school	38210	4	4	4	s	4.2155476185681096	3.916340720893544	T
against	37669	6	5	1	t	2.7472317915653806	2.7421060984606975	F
against	37669	6	5	2	s	3.26234326826494	4.815548559177126	F
against	37669	6	5	3	n	13.572640251860031	4.653407835275959	F
against	37669	6	5	4	E	0.002946033461526039	5.177696153306079	F
against	37669	6	5	5	g	-0.0	5.959749366495124	F
against	37669	6	5	6	x	-0.0	4.060891314251549	F
percent	37659	6	6	1	t	2.7472304275774064	2.7421060984606975	T
percent	37659	6	6	2	n	3.5003508714775173	3.4638825492470695	T
percent	37659	6	6	3	E	2.929313174091256	4.581099726305161	T
percent	37659	6	6	4	s	2.9431242479494686	3.916340720893544	T
percent	37659	6	6	5	X	0.4441913152589905	6.155890001602212	T
percent	37659	6	6	6	p	-0.0	3.913146822800294	T
love	37335	3	3	1	v	6.0897376511705525	6.0311750146388405	T
love	37335	3	3	2	^	7.072552807699506	4.766883910587772	T
love	37335	3	3	3	l	1.956249228837626	4.461624612246257	T
month	36936	4	4	1	T	6.542112132997377	6.463086748500365	T
month	36936	4	4	2	n	9.876454664213622	3.4638825492470695	T
month	36936	4	4	3	^	0.026702287917119025	5.463200504349898	T
month	36936	4	4	4	m	-0.0	4.282195477517545	T
might	36311	3	3	1	t	2.747046577931422	2.7421060984606975	T
might	36311	3	3	2	Y	4.393082312530786	5.297146003489472	T
might	36311	3	3	3	m	11.369055373925605	4.773578120161483	T
hour	35974	2	2	1	r	4.213827703839151	4.198839834609083	T
hour	35974	2	2	2	W	4.410355607682449	5.807529405180124	T
ago	35729	3	3	1	o	5.435888211797895	5.400288574048111	T
ago	35729	3	3	2	g	3.0916810034660034	7.548203131175865	T
ago	35729	3	3	3	x	2.481351467773537	5.9895242072214	T
ever	35592	3	3	1	X	4.8939961270782915	4.869804391465039	T
ever	35592	3	3	2	v	2.923025722928822	7.161587790130424	T
ever	35592	3	3	3	E	1.5655228977759206	4.581099726305161	T
told	35340	4	4	1	d	3.676038241045022	3.6661396646861255	F
told	35340	4	4	2	l	4.404117690197377	5.746866581747514	F
told	35340	4	4	3	o	1.4848365451704058	5.234838906273219	F
told	35340	4	4	4	t	8.917742753527694	4.3054925960450685	F
kid	35202	3	3	1	d	3.675999432886544	3.6661396646861255	T
kid	35202	3	3	2	I	4.9662663200316475	2.8404443684055534	T
kid	35202	3	3	3	k	10.478874530613032	4.776059122384959	T
sort	35017	4	4	1	t	2.746870122932194	2.7421060984606975	T
sort	35017	4	4	2	r	5.311897448899917	5.310849694705102	T
sort	35017	4	4	3	c	4.15991668424494	6.5022018668703625	T
sort	35017	4	4	4	s	0.445873285079652	3.916340720893544	T
book	34589	3	3	1	k	4.988669583975577	4.963517946236562	T
book	34589	3	3	2	U	3.908335726110633	5.791035827397408	T
book	34589	3	3	3	b	8.075553112987604	4.545267779095599	T
break	34140	4	4	1	k	4.988340079409679	4.963517946236562	T
break	34140	4	4	2	e	3.0748146785118893	5.520959669176711	T
break	34140	4	4	3	r	7.351303101055592	4.342322309079864	T
break	34140	4	4	4	b	0.22030910683595878	4.825898923074706	T
report	32895	6	6	1	t	2.7465808216076932	2.7421060984606975	T
report	32895	6	6	2	r	5.298794843455138	5.310849694705102	T
report	32895	6	6	3	o	1.776395643698573	5.234838906273219	T
report	32895	6	6	4	p	1.0234313528219732	4.168097150130099	T
report	32895	6	6	5	I	8.44932428927045	4.033506604031144	T
report	32895	6	6	6	r	0.0041167332239254095	3.6296951297715836	T
city	32887	4	4	1	i	3.8633945945473447	3.852799824309991	T
city	32887	4	4	2	t	3.804690497887593	3.973295482965648	T
city	32887	4	4	3	I	2.9076359442200452	4.8134578529000605	T
city	32887	4	4	4	s	1.140304382973892	3.916340720893544	T
real	32798	3	3	1	L	5.589171465356975	5.552752710147037	T
real	32798	3	3	2	i	6.463095857097697	5.5195447023941675	T
real	32798	3	3	3	r	0.13151487808198364	4.342322309079864	T
million	32782	6	6	1	n	3.477363121568883	3.46945709983651	T
million	32782	6	6	2	x	3.891320152364346	6.194929333175824	T
million	32782	6	6	3	i	4.9702892055199515	5.601718546878328	T
million	32782	6	6	4	l	3.0466216468841845	4.686236810241714	T
million	32782	6	6	5	I	0.06083932387877921	4.033506604031144	T
million	32782	6	6	6	m	-0.0	4.167680940847975	T
keep	32748	3	3	1	p	6.8615582845751755	6.774194397054799	T
keep	32748	3	3	2	i	5.0109074086918515	5.5195447023941675	T
keep	32748	3	3	3	k	0.5775127827595369	4.776059122384959	T
better	32508	4	4	1	X	4.891882683431046	4.869804391465039	T
better	32508	4	4	2	t	2.555571161970525	3.973295482965648	T
better	32508	4	4	3	E	5.005735473277942	4.581099726305161	T
better	32508	4	4	4	b	0.4131390188458023	4.825898923074706	T
public	32413	6	6	1	k	4.987073444239165	4.963517946236562	T
public	32413	6	6	2	I	3.2923688132129314	2.8404443684055534	T
public	32413	6	6	3	l	4.77364544056097	4.461624612246257	T
public	32413	6	6	4	b	1.2101381591389988	4.825898923074706	T
public	32413	6	6	5	^	-0.0	5.119505940914155	T
