WORD	FREQUENCY	LENGTH	UP	POSITION	PHONE	SEQ_INFO	POSITION_INFO	MONOMORPHEME
devise	90	5	5	3	v	2.3361985980544544	5.01240463401598	F
devise	90	5	5	4	Y	1.533578824536965	6.569846975345433	F
devise	90	5	5	5	z	5.745954377393461	5.053172494566635	F
fable	90	4	4	1	f	5.058299207443717	5.058299207443717	T
fable	90	4	4	2	e	5.331210333556472	5.08007001880276	T
fable	90	4	4	3	b	9.21685361850615	7.027428476106371	T
fable	90	4	4	4	L	-0.0	4.790964413544101	T
pagan	90	5	4	1	p	5.234937401912647	5.234937401912647	T
pagan	90	5	4	2	e	5.001004733978861	5.08007001880276	T
pagan	90	5	4	3	g	9.370421023614831	7.241614179485361	T
pagan	90	5	4	4	|	-0.0	4.8473883834048	T
pagan	90	5	4	5	n	-0.0	3.3839075475333678	T
hairy	90	4	4	1	h	4.125528088723679	4.125528088723679	F
hairy	90	4	4	2	@	2.2289401354542613	4.050738358263082	F
hairy	90	4	4	3	r	6.10079380817774	3.402978350829759	F
hairy	90	4	4	4	i	0.9854124637769536	3.8720947893374267	F
concur	90	5	5	1	k	4.967672086242028	4.967672086242028	F
concur	90	5	5	2	x	3.4459667478929714	3.937976162888377	F
concur	90	5	5	3	n	1.0121797051288284	3.455722242146935	F
concur	90	5	5	4	k	4.820648675156127	4.44221874701481	F
concur	90	5	5	5	R	5.359895945086383	7.914305873604656	F
fiat	90	4	4	1	f	5.058299207443717	5.058299207443717	T
fiat	90	4	4	2	i	5.045806733204033	4.311888167990886	T
fiat	90	4	4	3	a	7.439521463510625	5.679534781553793	T
fiat	90	4	4	4	t	2.062735755347963	2.570397507192674	T
tantamount	90	9	6	1	t	4.342179195647865	4.342179195647865	F
tantamount	90	9	6	2	@	6.192125815606455	4.050738358263082	F
tantamount	90	9	6	3	n	5.8844311450762445	3.455722242146935	F
tantamount	90	9	6	4	t	1.9245925973419775	2.570397507192674	F
tantamount	90	9	6	5	x	1.2630344058337937	4.140380564861477	F
tantamount	90	9	6	6	m	-0.0	4.36219853006181	F
tantamount	90	9	6	7	W	-0.0	10.93081152067896	F
tantamount	90	9	6	8	n	-0.0	2.1601395090094835	F
tantamount	90	9	6	9	t	-0.0	1.9436496696286338	F
bamboo	90	5	4	1	b	4.668925478440755	4.668925478440755	T
bamboo	90	5	4	2	@	3.734640430160036	4.050738358263082	T
bamboo	90	5	4	3	m	11.202797250905547	4.276655560715199	T
bamboo	90	5	4	4	b	-0.0	6.135959009501023	T
bamboo	90	5	4	5	u	-0.0	6.666811418669452	T
sleek	90	4	4	1	s	4.469012183746517	4.469012183746517	T
sleek	90	4	4	2	l	7.172913835234332	5.9108572556665155	T
sleek	90	4	4	3	i	2.0159401176546012	6.431552310378895	T
sleek	90	4	4	4	k	5.948497022870887	4.44221874701481	T
satin	90	4	4	1	s	4.469012183746517	4.469012183746517	T
satin	90	4	4	2	@	6.828658015491377	4.050738358263082	T
satin	90	4	4	3	t	1.9672606210136374	3.069982071055103	T
satin	90	4	4	4	N	6.341432339254807	6.605087313967502	T
checklist	90	7	5	1	C	8.291861735095885	8.291861735095885	F
checklist	90	7	5	2	E	3.7580379465816525	4.448881980059585	F
checklist	90	7	5	3	k	0.6372028586371107	4.329690206294631	F
checklist	90	7	5	4	l	6.9192606191916886	5.572086828154151	F
checklist	90	7	5	5	I	-0.0	4.35960396228562	F
checklist	90	7	5	6	s	-0.0	4.076881386766656	F
checklist	90	7	5	7	t	-0.0	3.3137311337923387	F
auburn	90	4	3	1	c	5.860905914280522	5.860905914280522	T
auburn	90	4	3	2	b	13.745457245225813	7.2781197682582945	T
auburn	90	4	3	3	X	-0.0	6.464498233808029	T
auburn	90	4	3	4	n	-0.0	4.045802552252718	T
neutralize	90	8	7	1	n	5.177501411176819	5.177501411176819	F
neutralize	90	8	7	2	u	3.1047937408146127	3.9006084687406335	F
neutralize	90	8	7	3	t	5.640059720279284	3.069982071055103	F
neutralize	90	8	7	4	r	1.7001279525988982	5.234288052859326	F
neutralize	90	8	7	5	x	3.9679387907677017	4.140380564861477	F
neutralize	90	8	7	6	l	0.015941543869021503	5.517669637709766	F
neutralize	90	8	7	7	Y	-0.0	7.340910584935047	F
neutralize	90	8	7	8	z	-0.0	5.822832336382282	F
plaster	90	6	6	1	p	5.234937401912647	5.234937401912647	T
plaster	90	6	6	2	l	3.6837973500423127	5.9108572556665155	T
plaster	90	6	6	3	@	1.9633419474559184	6.933510042714406	T
plaster	90	6	6	4	s	4.146689788997351	4.469167659447069	T
plaster	90	6	6	5	t	0.043618099095757576	3.3893702879141263	T
plaster	90	6	6	6	X	4.533978572002351	5.28985673151572	T
politic	90	7	7	1	p	5.234937401912647	5.234937401912647	F
politic	90	7	7	2	a	3.2383691930331153	5.407676443970897	F
politic	90	7	7	3	l	2.4335805062247933	4.099831891742697	F
politic	90	7	7	4	|	0.006260164015122056	4.8473883834048	F
politic	90	7	7	5	t	1.0900016890432813	3.3893702879141263	F
politic	90	7	7	6	I	-0.0	4.84982360064973	F
politic	90	7	7	7	k	0.5258050286909622	5.018399972203	F
measurable	90	7	6	1	m	5.010605800323559	5.010605800323559	F
measurable	90	7	6	2	E	3.5590495140585197	4.448881980059585	F
measurable	90	7	6	3	Z	5.1440469800553155	10.733834527313872	F
measurable	90	7	6	4	X	-0.0	4.186789055577113	F
measurable	90	7	6	5	x	5.892660865068945	4.140380564861477	F
measurable	90	7	6	6	b	-0.0	5.952761862305791	F
measurable	90	7	6	7	L	-0.0	4.617125519217527	F
infertile	89	6	6	1	I	4.009495940020559	4.009495940020559	F
infertile	89	6	6	2	n	1.4011472827999447	3.780811181488729	F
infertile	89	6	6	3	f	5.603553627191719	6.447151369661239	F
infertile	89	6	6	4	R	6.5921663094941145	8.088837435618037	F
infertile	89	6	6	5	t	2.0161196653632767	3.3893702879141263	F
infertile	89	6	6	6	L	-0.0	5.124326377988708	F
inquire	89	6	6	1	I	4.009495940020559	4.009495940020559	F
inquire	89	6	6	2	n	1.4011472827999447	3.780811181488729	F
inquire	89	6	6	3	k	5.676695310008473	4.329690206294631	F
inquire	89	6	6	4	w	4.859861184114787	7.741810330648913	F
inquire	89	6	6	5	Y	0.2683734895304065	7.422633858655679	F
inquire	89	6	6	6	r	-0.0	5.177382002257308	F
socialize	89	7	7	1	s	4.469012183746517	4.469012183746517	F
socialize	89	7	7	2	o	3.032945147691987	4.434634090945678	F
socialize	89	7	7	3	S	5.241183177728449	7.589340382127211	F
socialize	89	7	7	4	x	6.321652745131609	4.612035445507509	F
socialize	89	7	7	5	l	0.2652386767605238	4.897449104832938	F
socialize	89	7	7	6	Y	0.29245089381052863	7.868957398633578	F
socialize	89	7	7	7	z	-0.0	6.550623078546892	F
brash	89	4	4	1	b	4.668925478440755	4.668925478440755	T
brash	89	4	4	2	r	4.303544359823385	4.590979509703922	T
brash	89	4	4	3	@	4.289893381127376	6.933510042714406	T
brash	89	4	4	4	S	6.3601196054781	7.29498588272318	T
painstaking	89	9	5	1	p	5.234937401912647	5.234937401912647	F
painstaking	89	9	5	2	e	5.001004733978861	5.08007001880276	F
painstaking	89	9	5	3	n	2.7963531639969683	3.455722242146935	F
painstaking	89	9	5	4	s	6.59018752498114	4.469167659447069	F
painstaking	89	9	5	5	t	-0.0	3.3893702879141263	F
painstaking	89	9	5	6	e	-0.0	5.701842550820916	F
painstaking	89	9	5	7	k	-0.0	5.018399972203	F
painstaking	89	9	5	8	I	-0.0	5.543118113616368	F
painstaking	89	9	5	9	G	-0.0	8.106387441976976	F
shorthand	89	8	6	1	S	7.294599079496151	7.294599079496151	F
shorthand	89	8	6	2	c	5.376959298866571	6.093190674606735	F
shorthand	89	8	6	3	r	0.007224326767912663	3.402978350829759	F
shorthand	89	8	6	4	t	-0.0	2.570397507192674	F
shorthand	89	8	6	5	h	6.943700119738981	10.502223627604023	F
shorthand	89	8	6	6	@	-0.0	7.521002978841025	F
shorthand	89	8	6	7	n	-0.0	3.026997275042587	F
shorthand	89	8	6	8	d	-0.0	5.932821395172015	F
vanguard	89	7	5	1	v	7.269878295453626	7.269878295453626	F
vanguard	89	7	5	2	@	4.2789744206577875	4.050738358263082	F
vanguard	89	7	5	3	n	1.8146539194987596	3.455722242146935	F
vanguard	89	7	5	4	g	6.258976189259441	6.921758683764488	F
vanguard	89	7	5	5	a	-0.0	6.842606913173824	F
vanguard	89	7	5	6	r	-0.0	5.177382002257308	F
vanguard	89	7	5	7	d	-0.0	4.504661814679424	F
scotch	89	4	4	1	s	4.469012183746517	4.469012183746517	T
scotch	89	4	4	2	k	5.226774864781145	7.389737692345801	T
scotch	89	4	4	3	a	5.305055438318129	5.679534781553793	T
scotch	89	4	4	4	C	4.621640338023825	6.454563159115207	T
quasi	89	5	5	1	k	4.967672086242028	4.967672086242028	F
quasi	89	5	5	2	w	4.153778691505995	5.917934979025829	F
quasi	89	5	5	3	e	7.19868834855263	6.6155900927105264	F
quasi	89	5	5	4	z	3.3023436985689605	6.276617297249924	F
quasi	89	5	5	5	Y	-0.0	7.422633858655679	F
handmade	89	7	6	1	h	4.125528088723679	4.125528088723679	F
handmade	89	7	6	2	@	2.2289401354542613	4.050738358263082	F
handmade	89	7	6	3	n	4.879900542134744	3.455722242146935	F
handmade	89	7	6	4	d	0.02405319932076995	4.322489188356297	F
handmade	89	7	6	5	m	8.36406085923616	5.76583501381903	F
handmade	89	7	6	6	e	-0.0	5.701842550820916	F
handmade	89	7	6	7	d	-0.0	4.504661814679424	F
cellar	89	4	4	1	s	4.469012183746517	4.469012183746517	T
cellar	89	4	4	2	E	2.889835474907892	4.448881980059585	T
cellar	89	4	4	3	l	4.0249620734285	4.099831891742697	T
cellar	89	4	4	4	X	7.034926424247657	4.186789055577113	T
metallic	89	7	6	1	m	5.010605800323559	5.010605800323559	F
metallic	89	7	6	2	x	6.302873381785473	3.937976162888377	F
metallic	89	7	6	3	t	2.358472319024882	3.069982071055103	F
metallic	89	7	6	4	@	4.926418867618892	7.211780587630685	F
metallic	89	7	6	5	l	1.0241124561168076	4.897449104832938	F
metallic	89	7	6	6	I	-0.0	4.84982360064973	F
metallic	89	7	6	7	k	-0.0	5.018399972203	F
aggregate	89	7	7	1	@	4.531621906710496	4.531621906710496	T
aggregate	89	7	7	2	g	10.590746381118732	8.532780748205523	T
aggregate	89	7	7	3	r	0.2728095790203679	3.402978350829759	T
aggregate	89	7	7	4	I	0.0430424965564393	4.6493650347195175	T
aggregate	89	7	7	5	g	4.075033391708821	7.929461245509562	T
aggregate	89	7	7	6	|	0.10922906975475838	3.5968351291309806	T
aggregate	89	7	7	7	t	-0.0	3.3137311337923387	T
commotion	89	7	6	1	k	4.967672086242028	4.967672086242028	F
commotion	89	7	6	2	x	3.4459667478929714	3.937976162888377	F
commotion	89	7	6	3	m	1.1118031914978148	4.276655560715199	F
commotion	89	7	6	4	o	9.844853775639999	5.778767138686541	F
commotion	89	7	6	5	S	0.25218702359680134	5.887166076307162	F
commotion	89	7	6	6	|	-0.0	3.5968351291309806	F
commotion	89	7	6	7	n	-0.0	3.026997275042587	F
flora	89	5	5	1	f	5.058299207443717	5.058299207443717	T
flora	89	5	5	2	l	5.535532523336086	5.9108572556665155	T
flora	89	5	5	3	o	2.3030263410255403	7.0290271473098525	T
flora	89	5	5	4	r	5.879430089143306	5.234288052859326	T
flora	89	5	5	5	x	0.8461946639209647	4.140380564861477	T
diffuse	89	6	5	1	d	5.6293267670073055	5.6293267670073055	T
diffuse	89	6	5	2	I	2.3855400182050133	3.8883369835653068	T
diffuse	89	6	5	3	f	3.1004449979298987	6.447151369661239	T
diffuse	89	6	5	4	y	8.507171041727396	6.94650338289642	T
diffuse	89	6	5	5	u	-0.0	6.666811418669452	T
diffuse	89	6	5	6	s	-0.0	4.076881386766656	T
simulate	89	8	8	1	s	4.469012183746517	4.469012183746517	F
simulate	89	8	8	2	I	3.751716223087879	3.8883369835653068	F
simulate	89	8	8	3	m	3.5310433712924376	4.276655560715199	F
simulate	89	8	8	4	y	6.61852402314598	6.94650338289642	F
simulate	89	8	8	5	U	-0.0	7.657194627854506	F
simulate	89	8	8	6	l	-0.0	5.517669637709766	F
simulate	89	8	8	7	e	-0.0	4.9708240374512815	F
simulate	89	8	8	8	t	1.2521870235968013	2.9158512700170656	F
melodrama	89	9	8	1	m	5.010605800323559	5.010605800323559	F
melodrama	89	9	8	2	E	3.5590495140585197	4.448881980059585	F
melodrama	89	9	8	3	l	7.068105045144297	4.099831891742697	F
melodrama	89	9	8	4	o	2.5962697516553566	5.778767138686541	F
melodrama	89	9	8	5	d	0.8984018599921934	4.714351052922491	F
melodrama	89	9	8	6	r	-0.0	5.177382002257308	F
melodrama	89	9	8	7	a	0.49005085369568935	8.267373198336168	F
melodrama	89	9	8	8	m	-0.0	6.038952059191954	F
melodrama	89	9	8	9	x	-0.0	5.154478431145322	F
proclaim	89	7	6	1	p	5.234937401912647	5.234937401912647	F
proclaim	89	7	6	2	r	1.8132841071576309	4.590979509703922	F
proclaim	89	7	6	3	o	4.780794999418023	7.0290271473098525	F
proclaim	89	7	6	4	k	7.303415462685625	4.44221874701481	F
proclaim	89	7	6	5	l	0.49005085369568935	4.897449104832938	F
proclaim	89	7	6	6	e	-0.0	5.701842550820916	F
proclaim	89	7	6	7	m	-0.0	5.210701624204761	F
clinch	88	5	5	1	k	4.967672086242028	4.967672086242028	T
clinch	88	5	5	2	l	4.313822978360139	5.9108572556665155	T
clinch	88	5	5	3	I	1.6856680948242024	5.402691160961232	T
clinch	88	5	5	4	n	3.463497989368511	4.045802552252718	T
clinch	88	5	5	5	C	5.208123488403834	6.316398693894511	T
leaping	88	5	5	1	l	5.7071090501026625	5.7071090501026625	F
leaping	88	5	5	2	i	4.328175681546194	4.311888167990886	F
leaping	88	5	5	3	p	6.189487411671779	5.662240505169508	F
leaping	88	5	5	4	I	3.4140124938780794	4.6493650347195175	F
leaping	88	5	5	5	G	-0.0	4.746893546669883	F
puberty	88	7	5	1	p	5.234937401912647	5.234937401912647	F
puberty	88	7	5	2	y	9.689601717619947	8.838763061690402	F
puberty	88	7	5	3	u	1.8676154468750787	6.442896470367058	F
puberty	88	7	5	4	b	2.8466300707910444	6.135959009501023	F
puberty	88	7	5	5	X	-0.0	3.9707909977092486	F
puberty	88	7	5	6	t	-0.0	2.898789586171038	F
puberty	88	7	5	7	i	-0.0	3.97552759317008	F
therein	88	5	5	1	D	3.320580071008474	3.320580071008474	F
therein	88	5	5	2	E	4.0387786467265725	4.448881980059585	F
therein	88	5	5	3	r	1.4566197400645238	3.402978350829759	F
therein	88	5	5	4	I	10.822806179399144	4.6493650347195175	F
therein	88	5	5	5	n	-0.0	3.3839075475333678	F
clerical	88	7	7	1	k	4.967672086242028	4.967672086242028	F
clerical	88	7	7	2	l	4.313822978360139	5.9108572556665155	F
clerical	88	7	7	3	E	6.40203595542663	5.2963459698661675	F
clerical	88	7	7	4	r	1.4575831942449287	5.234288052859326	F
clerical	88	7	7	5	I	-0.0	4.35960396228562	F
clerical	88	7	7	6	k	-0.0	4.49599040322427	F
clerical	88	7	7	7	L	2.497670422924989	4.617125519217527	F
preceding	88	8	6	1	p	5.234937401912647	5.234937401912647	T
preceding	88	8	6	2	r	1.8132841071576309	4.590979509703922	T
preceding	88	8	6	3	I	3.1056029541858243	5.402691160961232	T
preceding	88	8	6	4	s	5.511849892191652	4.469167659447069	T
preceding	88	8	6	5	i	3.9731102817509614	4.3784382630534635	T
preceding	88	8	6	6	d	-0.0	3.8527706178214203	T
preceding	88	8	6	7	I	-0.0	4.995554601088181	T
preceding	88	8	6	8	G	-0.0	8.961281463021004	T
latex	88	6	5	1	l	5.7071090501026625	5.7071090501026625	T
latex	88	6	5	2	e	5.056903765989866	5.08007001880276	T
latex	88	6	5	3	t	1.9421544003792977	3.069982071055103	T
latex	88	6	5	4	E	6.932617420726888	5.67759965180738	T
latex	88	6	5	5	k	-0.0	5.2616075537436675	T
latex	88	6	5	6	s	-0.0	4.076881386766656	T
dissect	88	6	6	1	d	5.6293267670073055	5.6293267670073055	F
dissect	88	6	6	2	I	2.3855400182050133	3.8883369835653068	F
dissect	88	6	6	3	s	2.150373517631176	3.5721480229068887	F
dissect	88	6	6	4	E	5.405498946932121	5.67759965180738	F
dissect	88	6	6	5	k	4.0680453874230995	5.2616075537436675	F
dissect	88	6	6	6	t	-0.0	2.898789586171038	F
preoccupation	88	12	10	1	p	5.234937401912647	5.234937401912647	F
preoccupation	88	12	10	2	r	1.8132841071576309	4.590979509703922	F
preoccupation	88	12	10	3	i	5.614584923602414	6.431552310378895	F
preoccupation	88	12	10	4	a	5.385561273712759	8.07186962385003	F
preoccupation	88	12	10	5	k	-0.0	5.2616075537436675	F
preoccupation	88	12	10	6	y	-0.0	6.700429868244585	F
preoccupation	88	12	10	7	u	-0.0	6.432417387303781	F
preoccupation	88	12	10	8	p	-0.0	8.29292610490727	F
preoccupation	88	12	10	9	e	1.5904169308132645	5.868617043616281	F
preoccupation	88	12	10	10	S	-0.0	5.032181305013431	F
preoccupation	88	12	10	11	|	-0.0	3.171525620574572	F
preoccupation	88	12	10	12	n	-0.0	1.7611833853959629	F
invaluable	88	9	7	1	I	4.009495940020559	4.009495940020559	F
invaluable	88	9	7	2	n	1.4011472827999447	3.780811181488729	F
invaluable	88	9	7	3	v	6.758684593617871	5.01240463401598	F
invaluable	88	9	7	4	@	6.25646309742614	7.211780587630685	F
invaluable	88	9	7	5	l	-0.0	4.897449104832938	F
invaluable	88	9	7	6	y	1.2129937233341983	6.700429868244585	F
invaluable	88	9	7	7	U	-0.0	7.4095194919103875	F
invaluable	88	9	7	8	b	-0.0	6.701495849065559	F
invaluable	88	9	7	9	L	-0.0	4.624447547406191	F
twinkle	88	6	5	1	t	4.342179195647865	4.342179195647865	T
twinkle	88	6	5	2	w	8.102072416939134	5.917934979025829	T
twinkle	88	6	5	3	I	1.9290245247866542	5.402691160961232	T
twinkle	88	6	5	4	G	5.265508499825062	5.319713693126286	T
twinkle	88	6	5	5	k	-0.0	5.2616075537436675	T
twinkle	88	6	5	6	L	-0.0	5.124326377988708	T
clique	88	4	4	1	k	4.967672086242028	4.967672086242028	T
clique	88	4	4	2	l	4.313822978360139	5.9108572556665155	T
clique	88	4	4	3	i	4.3727416486325925	6.431552310378895	T
clique	88	4	4	4	k	5.984547923963955	4.44221874701481	T
cloture	88	5	5	1	k	4.967672086242028	4.967672086242028	F
cloture	88	5	5	2	l	4.313822978360139	5.9108572556665155	F
cloture	88	5	5	3	o	2.2810205544652646	7.0290271473098525	F
cloture	88	5	5	4	C	8.076269018131283	6.454563159115207	F
cloture	88	5	5	5	X	-0.0	3.9707909977092486	F
pastoral	88	6	6	1	p	5.234937401912647	5.234937401912647	T
pastoral	88	6	6	2	@	4.321168955994702	4.050738358263082	T
pastoral	88	6	6	3	s	1.615026418477576	3.5721480229068887	T
pastoral	88	6	6	4	t	0.46477293137170983	2.570397507192674	T
pastoral	88	6	6	5	X	3.923151736971346	3.9707909977092486	T
pastoral	88	6	6	6	L	4.079727192470734	5.124326377988708	T
propulsion	88	9	6	1	p	5.234937401912647	5.234937401912647	F
propulsion	88	9	6	2	r	1.8132841071576309	4.590979509703922	F
propulsion	88	9	6	3	x	3.4196138490137855	6.871576240682017	F
propulsion	88	9	6	4	p	4.598335170821141	5.293064439463599	F
propulsion	88	9	6	5	^	4.572614108293511	8.106619215435497	F
propulsion	88	9	6	6	l	-0.0	5.517669637709766	F
propulsion	88	9	6	7	S	-0.0	4.794440401648004	F
propulsion	88	9	6	8	|	-0.0	3.1368530276044586	F
propulsion	88	9	6	9	n	-0.0	2.491637875316427	F
perch	88	3	3	1	p	5.234937401912647	5.234937401912647	T
perch	88	3	3	2	R	4.817455214460676	6.313439755163712	T
perch	88	3	3	3	C	5.567054019986926	6.95083959412339	T
redeem	88	5	5	1	r	5.827961998570008	5.827961998570008	F
redeem	88	5	5	2	I	2.05623876585516	3.8883369835653068	F
redeem	88	5	5	3	d	5.028675437581844	3.23525350352427	F
redeem	88	5	5	4	i	6.725908435191703	3.8720947893374267	F
redeem	88	5	5	5	m	-0.0	5.76583501381903	F
maniac	88	6	6	1	m	5.010605800323559	5.010605800323559	F
maniac	88	6	6	2	e	2.8774766081339163	5.08007001880276	F
maniac	88	6	6	3	n	5.06483851244494	3.455722242146935	F
maniac	88	6	6	4	i	5.106376345641295	3.8720947893374267	F
maniac	88	6	6	5	@	1.5794873706550052	7.356963400657995	F
maniac	88	6	6	6	k	-0.0	4.49599040322427	F
relativity	88	10	9	1	r	5.827961998570008	5.827961998570008	F
relativity	88	10	9	2	E	3.6847488521522336	4.448881980059585	F
relativity	88	10	9	3	l	4.766523865681328	4.099831891742697	F
relativity	88	10	9	4	|	0.37138168115249354	4.8473883834048	F
relativity	88	10	9	5	t	-0.0	3.3893702879141263	F
relativity	88	10	9	6	I	-0.0	4.84982360064973	F
relativity	88	10	9	7	v	-0.0	6.355173256786186	F
relativity	88	10	9	8	x	4.988168239642653	4.92727663259059	F
relativity	88	10	9	9	t	-0.0	1.9436496696286338	F
relativity	88	10	9	10	i	-0.0	3.2289831527737456	F
penal	88	4	4	1	p	5.234937401912647	5.234937401912647	F
penal	88	4	4	2	i	2.6977437125454413	4.311888167990886	F
penal	88	4	4	3	n	8.578695353416098	3.455722242146935	F
penal	88	4	4	4	L	3.1274081693245295	4.790964413544101	F
neurotic	88	7	6	1	n	5.177501411176819	5.177501411176819	T
neurotic	88	7	6	2	U	11.100535882244005	5.840678442912845	T
neurotic	88	7	6	3	r	0.5604356987244062	3.402978350829759	T
neurotic	88	7	6	4	a	0.8209514111125206	8.07186962385003	T
neurotic	88	7	6	5	t	1.9793602339409637	3.3893702879141263	T
neurotic	88	7	6	6	I	-0.0	4.84982360064973	T
neurotic	88	7	6	7	k	-0.0	5.018399972203	T
vindictive	88	9	6	1	v	7.269878295453626	7.269878295453626	F
vindictive	88	9	6	2	I	3.07339827835234	3.8883369835653068	F
vindictive	88	9	6	3	n	5.292437409432781	3.455722242146935	F
vindictive	88	9	6	4	d	2.385686675546433	4.322489188356297	F
vindictive	88	9	6	5	I	1.6173839784135335	4.35960396228562	F
vindictive	88	9	6	6	k	-0.0	4.49599040322427	F
vindictive	88	9	6	7	t	-0.0	3.3137311337923387	F
vindictive	88	9	6	8	I	-0.0	5.543118113616368	F
vindictive	88	9	6	9	v	-0.0	6.264632600501534	F
hideout	88	5	5	1	h	4.125528088723679	4.125528088723679	F
hideout	88	5	5	2	Y	6.6352404805069884	5.138780505888402	F
hideout	88	5	5	3	d	3.1690889593814577	3.23525350352427	F
hideout	88	5	5	4	W	5.70892710858659	9.015080703137425	F
hideout	88	5	5	5	t	-0.0	3.3893702879141263	F
plentiful	88	8	7	1	p	5.234937401912647	5.234937401912647	F
plentiful	88	8	7	2	l	3.6837973500423127	5.9108572556665155	F
plentiful	88	8	7	3	E	3.9240102764139855	5.2963459698661675	F
plentiful	88	8	7	4	n	1.6274814431513638	4.045802552252718	F
plentiful	88	8	7	5	t	0.006395745298164034	3.3893702879141263	F
plentiful	88	8	7	6	I	5.162162420380243	4.84982360064973	F
plentiful	88	8	7	7	f	-0.0	6.973890463468542	F
plentiful	88	8	7	8	L	-0.0	4.9910765613659285	F
gladiator	88	8	6	1	g	5.668651164281075	5.668651164281075	F
gladiator	88	8	6	2	l	6.149084281236563	5.9108572556665155	F
gladiator	88	8	6	3	@	1.1049312596821832	6.933510042714406	F
gladiator	88	8	6	4	d	0.8584196242516492	4.322489188356297	F
gladiator	88	8	6	5	i	5.857698307747244	4.3784382630534635	F
gladiator	88	8	6	6	e	-0.0	5.701842550820916	F
gladiator	88	8	6	7	t	-0.0	3.3137311337923387	F
gladiator	88	8	6	8	X	-0.0	6.013573377674991	F
bled	88	4	4	1	b	4.668925478440755	4.668925478440755	F
bled	88	4	4	2	l	5.450490956893914	5.9108572556665155	F
bled	88	4	4	3	E	4.727317409881131	5.2963459698661675	F
bled	88	4	4	4	d	4.7920507919829145	4.322489188356297	F
cascade	87	6	6	1	k	4.967672086242028	4.967672086242028	T
cascade	87	6	6	2	@	2.5152665715554794	4.050738358263082	T
cascade	87	6	6	3	s	6.656362441947155	3.5721480229068887	T
